ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45803033,6272,-,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,1.8,0 km,6,Automatic,4x4,04-May,Left wheel,White,2
44585231,9095,-,NISSAN,Tiida,2008,Hatchback,Yes,Petrol,1.8,126000 km,4,Variator,Front,04-May,Right-hand drive,Silver,2
45766181,15367,900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,170000 km,4,Tiptronic,Front,04-May,Left wheel,Brown,10
45791297,15210,1076,HYUNDAI,Elantra,2020,Sedan,Yes,Petrol,2,25038 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45652392,14740,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,0 km,6,Variator,Front,04-May,Left wheel,Red,6
45769082,17249,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,175000 km,4,Variator,Front,04-May,Left wheel,Red,8
45642718,220,1024,FORD,Fusion,2010,Sedan,Yes,Petrol,2.5,147790 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45792128,11290,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,212000 km,4,Variator,Front,04-May,Left wheel,Red,8
45808652,15994,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,191000 km,6,Automatic,Front,04-May,Left wheel,Black,10
45801541,8643,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,120455 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45670275,11133,1266,TOYOTA,Aqua G,2014,Hatchback,No,Hybrid,1.5,104200 km,4,Tiptronic,Front,04-May,Right-hand drive,Purple,4
45675483,706,1055,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Petrol,3.5,127416 km,6,Automatic,4x4,04-May,Left wheel,White,12
45793345,157,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,145227 km,6,Automatic,4x4,04-May,Left wheel,Grey,12
45802129,23521,-,TOYOTA,Prius,2014,Sedan,Yes,Petrol,1.8,150000 km,4,Automatic,Front,04-May,Left wheel,White,8
45760911,627,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,238469 km,4,Automatic,Front,04-May,Left wheel,Red,0
45754198,18817,-,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,190000 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45785703,9722,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,04-May,Left wheel,Black,12
45642337,47042,1055,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Petrol,3.5,85862 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,12
45636226,20469,1172,FORD,Taurus,2011,Sedan,Yes,Petrol,3.5,139934 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45682281,18616,769,CHEVROLET,Captiva,2011,Jeep,Yes,Diesel,2.2,189000 km,4,Automatic,Front,04-May,Left wheel,Black,4
45801387,2038,1091,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,0 km,4,Automatic,4x4,04-May,Left wheel,Red,12
45444840,21326,639,FORD,Fusion,2014,Sedan,Yes,Petrol,2.0 Turbo,27579 km,4,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
45792295,7840,1111,HONDA,FIT,2012,Hatchback,No,Petrol,1.3,108000 km,4,Automatic,Front,04-May,Right-hand drive,Blue,6
45804395,10000,420,NISSAN,Note,2012,Hatchback,No,Petrol,1.2,29000 km,3,Variator,Front,04-May,Left wheel,White,2
45809361,40556,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,75584 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45811477,11447,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4,Automatic,Front,04-May,Left wheel,Red,0
45765502,12858,-,NISSAN,Versa,2012,Hatchback,No,Petrol,1.8,160000 km,4,Automatic,Front,04-May,Left wheel,Black,2
45812796,28015,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,85000 km,4,Automatic,Front,04-May,Left wheel,Black,4
45803401,17249,753,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.4,69805 km,4,Tiptronic,Front,04-May,Left wheel,Black,12
45788006,19369,781,HYUNDAI,H1,2012,Universal,Yes,Diesel,2.5,205425 km,4,Automatic,Front,04-May,Left wheel,Yellow,4
45756447,7840,1685,BMW,320,1998,Universal,Yes,LPG,2,0 km,6,Automatic,Rear,04-May,Left wheel,Silver,4
45652895,20385,765,FORD,Fusion,2015,Sedan,No,Petrol,2,128000 km,4,Tiptronic,Front,04-May,Left wheel,White,10
45769758,2195,900,JEEP,Patriot,2015,Jeep,Yes,Petrol,2.4,113821 km,4,Automatic,Front,04-May,Left wheel,White,12
45018680,10349,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,571919 km,4,Automatic,Front,04-May,Left wheel,White,4
45815128,19130,-,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,22720 km,4,Automatic,Front,04-May,Left wheel,Black,0
45768566,17249,-,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,130000 km,4,Variator,Front,04-May,Right-hand drive,White,4
45646984,282,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,230939 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45806548,20385,-,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,186000 km,6,Tiptronic,Front,04-May,Left wheel,White,8
45648475,9408,836,HYUNDAI,Genesis,2010,Sedan,Yes,LPG,2,133225 km,4,Automatic,Front,04-May,Left wheel,Black,4
45731562,15681,1211,MERCEDES-BENZ,300,2010,Sedan,Yes,Petrol,3,166400 km,6,Automatic,Rear,04-May,Left wheel,Black,8
45759924,10976,-,BMW,318,2005,Coupe,Yes,Petrol,1.8,55000 km,4,Manual,Rear,04-May,Left wheel,Red,4
45710264,16621,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,102000 km,4,Automatic,Front,04-May,Left wheel,Grey,10
45768810,34673,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,117466 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45811772,549,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4,Automatic,Front,04-May,Left wheel,Black,12
45809304,23207,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,70042 km,4,Variator,Front,04-May,Left wheel,Grey,12
45729656,314,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,0 km,6,Automatic,4x4,04-May,Left wheel,Silver,12
45813466,10349,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,571919 km,4,Automatic,Front,04-May,Left wheel,White,4
45772335,784,751,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,0 km,4,Automatic,Front,04-May,Left wheel,Black,12
45675807,9095,-,TOYOTA,Wish,2005,Minivan,Yes,CNG,1.8,27000 km,4,Automatic,4x4,04-May,Right-hand drive,Blue,10
45801267,37062,765,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,88392 km,4,Automatic,Front,04-May,Left wheel,White,4
45671050,14113,-,MERCEDES-BENZ,C 180 komp,2006,Sedan,Yes,Petrol,1.8,140000 km,4,Tiptronic,Rear,04-May,Left wheel,Beige,0
45796663,20385,-,VOLKSWAGEN,Jetta SE,2014,Sedan,Yes,Petrol,1.8,70000 km,4,Tiptronic,Front,04-May,Left wheel,Black,12
45797571,24462,-,TOYOTA,Prius,2013,Universal,No,Hybrid,1.8,126000 km,4,Variator,Front,04-May,Left wheel,White,6
45813046,5959,-,OPEL,Vectra,1999,Goods wagon,No,Petrol,1.8,200000 km,4,Manual,Front,04-May,Left wheel,Silver,4
45813369,30,-,TOYOTA,Prius prius,2008,Sedan,No,Petrol,1.8,220000 km,4,Automatic,Front,04-May,Left wheel,White,8
44611117,8467,-,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,155000 km,4,Automatic,4x4,04-May,Left wheel,White,4
45025967,20385,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,150400 km,4,Automatic,Front,04-May,Left wheel,Silver,6
45802162,47042,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8,Automatic,4x4,04-May,Left wheel,Black,0
45803953,16621,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,120000 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45115632,18503,556,VAZ,2121 (Niva),2014,Jeep,No,Petrol,1.7,35000 km,4,Manual,4x4,02-Mar,Left wheel,Green,2
45782476,5331,-,LAND ROVER,Freelander,1999,Jeep,No,Petrol,1.8,204000 km,4,Manual,4x4,02-Mar,Right-hand drive,Carnelian red,4
45772059,17876,1077,HYUNDAI,Tucson,2019,Sedan,Yes,Petrol,2,31200 km,4,Automatic,4x4,04-May,Left wheel,Blue,12
45771805,18503,-,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,192000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,8
45806741,27755,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,108981 km,4,Automatic,Front,04-May,Left wheel,Yellow,4
45804838,5488,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4,Automatic,Front,04-May,Left wheel,White,12
45797777,6586,-,BMW,3.18E+38,1997,Sedan,Yes,Petrol,1.8,245000 km,4,Automatic,Rear,04-May,Left wheel,Black,4
45729961,50,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,1111111111 km,4,Automatic,Front,04-May,Left wheel,White,6
45618047,10192,761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,46527 km,4,Automatic,Front,04-May,Left wheel,Black,4
45068305,8154,-,NISSAN,Versa,2010,Hatchback,No,Petrol,1.8,1000 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45732638,17249,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.8,185600 km,4,Variator,Front,04-May,Left wheel,Golden,4
45555779,16756,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,191263 km,4,Automatic,Front,04-May,Left wheel,White,4
45815331,20385,-,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,180000 km,4,Automatic,Front,04-May,Left wheel,Grey,8
45814759,706,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45797881,1568,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,118232 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45642759,16621,448,HONDA,Insight,2012,Hatchback,No,Petrol,1.3,172800 km,4,Variator,Front,04-May,Left wheel,Black,8
45656892,314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,149486 km,6,Automatic,4x4,04-May,Left wheel,Silver,12
45762954,22063,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,216751 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45811571,8938,1515,FORD,Transit Connect Prastoi,2005,Goods wagon,No,Diesel,1.8 Turbo,189000 km,4,Manual,Front,04-May,Left wheel,Red,4
45809930,7213,-,RENAULT,Laguna,2004,Universal,No,Petrol,1.8,18656 km,4,Manual,Front,04-May,Left wheel,Silver,6
45732996,15053,2209,HONDA,Elysion,2011,Minivan,Yes,Petrol,2.4,132000 km,4,Automatic,Front,>5,Right-hand drive,White,2
45652368,20385,-,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,112000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,8
45806705,24775,781,TOYOTA,Camry sport se,2012,Sedan,Yes,Petrol,2.5,100000 km,4,Tiptronic,Front,04-May,Left wheel,Silver,12
45806385,13485,-,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,0 km,4,Automatic,Front,04-May,Left wheel,White,12
45646882,19757,-,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,184000 km,4,Variator,Front,04-May,Left wheel,Grey,12
45657114,24148,-,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,139200 km,4,Variator,Front,04-May,Left wheel,Silver,6
45682177,19500,-,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,39000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,0
45675591,18422,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,107000 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45757754,10036,474,FIAT,500,2013,Sedan,Yes,Petrol,1.4,95000 km,4,Tiptronic,Front,04-May,Left wheel,Red,8
45769797,5500,-,MERCEDES-BENZ,C 180,1994,Sedan,Yes,Petrol,1.8,980087 km,4,Manual,Rear,04-May,Left wheel,Black,2
45784331,5331,-,BMW,318,1998,Sedan,Yes,Petrol,1.8,256848 km,4,Automatic,Rear,04-May,Right-hand drive,Green,5
45808949,10036,1051,HONDA,Cr-v,2016,Jeep,Yes,Petrol,2.4,88968 km,4,Automatic,4x4,04-May,Left wheel,Black,12
45760084,2430,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8,Automatic,4x4,04-May,Left wheel,Black,0
45115882,21953,-,TOYOTA,Prius,2015,Sedan,No,Hybrid,1.8,67200 km,4,Automatic,Front,04-May,Left wheel,Black,8
45787118,18503,586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,89000 km,4,Variator,Front,04-May,Left wheel,Black,10
45792503,3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4,Automatic,Front,04-May,Left wheel,Black,12
44719295,15273,382,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,86658 km,4,Automatic,Front,04-May,Left wheel,White,4
45433270,18189,1249,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,55362 km,4,Automatic,4x4,04-May,Left wheel,Blue,12
45549647,4391,-,VOLKSWAGEN,Golf 1.8,2000,Hatchback,No,Petrol,1.8,190000 km,4,Automatic,Front,04-May,Right-hand drive,Black,4
45793545,18817,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,154000 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45776884,10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,306922 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45348551,5018,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45808835,29094,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,101285 km,4,Automatic,Front,04-May,Left wheel,White,4
45760660,11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,402881 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45343340,125,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,287274 km,6,Automatic,4x4,04-May,Left wheel,White,12
44923002,2979,1018,BMW,X5,2011,Jeep,Yes,Petrol,3,0 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45804518,706,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,288704 km,4,Automatic,Front,04-May,Left wheel,White,0
44925464,23521,-,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,84021 km,4,Automatic,Front,04-May,Right-hand drive,Carnelian red,8
45809227,21103,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,119310 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45646557,254024,1292,MERCEDES-BENZ,GLE 400 A M G,2016,Jeep,Yes,Petrol,3.0 Turbo,73000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12
45573337,34811,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0 km,6,Automatic,Front,04-May,Left wheel,Grey,12
45766039,1098,1091,MAZDA,1000,2016,Jeep,Yes,Petrol,2.5,0 km,4,Automatic,4x4,04-May,Left wheel,Blue,12
45664605,17249,502,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,79000 km,4,Automatic,Front,04-May,Left wheel,Grey,8
45794425,12858,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406 km,8,Automatic,4x4,04-May,Left wheel,Black,0
45694915,1254,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,42395 km,4,Automatic,4x4,04-May,Left wheel,Grey,0
45776052,18817,-,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,119000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,12
45801591,13485,917,BMW,X5,2013,Jeep,Yes,Petrol,3,168395 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45772688,26657,2858,MERCEDES-BENZ,E 550,2008,Sedan,Yes,Petrol,5.5,162000 km,8,Tiptronic,Rear,04-May,Left wheel,Black,12
45487601,21012,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,78000 km,4,Variator,Front,04-May,Left wheel,Red,7
45324361,15681,-,TOYOTA,Prius,2010,Hatchback,Yes,LPG,1.8,360000 km,4,Variator,Front,04-May,Left wheel,Blue,4
45648057,31047,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542 km,6,Automatic,Rear,04-May,Left wheel,Silver,12
45810668,2587,880,NISSAN,Versa,2018,Sedan,Yes,Petrol,1.6,0 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45805526,9408,-,MITSUBISHI,Pajero IO,1998,Jeep,No,Petrol,1.8,196000 km,4,Automatic,4x4,04-May,Left wheel,Green,2
45061254,19444,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,1888000 km,4,Variator,Front,04-May,Left wheel,White,10
45788376,13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,451634 km,4,Automatic,Front,04-May,Left wheel,Orange,4
45765636,18817,-,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,116800 km,4,Tiptronic,Rear,04-May,Left wheel,White,0
45810995,7700,1111,HONDA,FIT,2012,Hatchback,No,Petrol,1.3,81000 km,4,Automatic,Front,04-May,Right-hand drive,White,4
45732057,25089,915,BMW,X5,2014,Jeep,Yes,Diesel,3,141384 km,6,Automatic,4x4,04-May,Left wheel,Blue,0
45813151,10349,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,665558 km,4,Automatic,Front,04-May,Left wheel,White,4
45780976,35,-,TOYOTA,Prius,2014,Sedan,No,Hybrid,1.8,160960 km,4,Variator,Front,04-May,Left wheel,White,0
45641645,43548,833,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,208082 km,4,Automatic,Front,04-May,Left wheel,White,4
45755468,42024,-,TOYOTA,Prius,2016,Hatchback,No,Petrol,1.8,83000 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45763769,10036,1018,BMW,X5,2011,Jeep,Yes,Diesel,3,207694 km,6,Automatic,4x4,04-May,Left wheel,Black,0
45812446,220,1194,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,4,239342 km,6,Automatic,4x4,04-May,Left wheel,Silver,12
45770300,21796,1017,CHEVROLET,Orlando,2017,Jeep,Yes,LPG,2,27992 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45802330,5645,-,MITSUBISHI,Pajero IO,1998,Jeep,No,Petrol,1.8,125000 km,4,Automatic,4x4,02-Mar,Left wheel,Green,4
45766466,14740,-,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,120000 km,4,Variator,Front,04-May,Left wheel,Black,6
45757478,11604,475,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.4 Turbo,158000 km,4,Automatic,Front,04-May,Left wheel,White,12
45780106,7997,-,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,185000 km,4,Automatic,4x4,04-May,Left wheel,White,4
45584191,16160,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,68976 km,4,Automatic,Front,04-May,Left wheel,White,4
45437103,34497,924,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8 Turbo,22500 km,4,Tiptronic,Front,04-May,Left wheel,White,8
45802331,282,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45732986,17249,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,171000 km,4,Variator,Front,04-May,Left wheel,Pink,10
45776723,14834,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,87640 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45787079,20385,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,114458 km,4,Variator,Front,04-May,Left wheel,Silver,6
45815419,10349,-,TOYOTA,Matrix XR,2003,Hatchback,No,LPG,1.8,190400 km,4,Automatic,Front,04-May,Left wheel,Silver,8
44094737,15053,751,HYUNDAI,Sonata,2013,Sedan,No,Petrol,2.4,240000 km,4,Tiptronic,Front,04-May,Left wheel,Black,10
45770951,36808,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,126116 km,4,Automatic,Front,04-May,Left wheel,Black,4
45789927,2979,-,RENAULT,Laguna,1995,Hatchback,No,CNG,1.8,217000 km,4,Manual,Front,04-May,Left wheel,Green,4
45766883,7527,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,89181 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45655742,22580,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930 km,4,Automatic,Rear,04-May,Left wheel,Black,12
43002422,16935,-,KIA,Forte,2016,Sedan,No,Petrol,1.8,65600 km,4,Tiptronic,Front,04-May,Left wheel,Grey,10
45525165,9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,411260 km,4,Automatic,Front,04-May,Left wheel,Orange,4
45638145,470,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,344434 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45737750,8781,-,MERCEDES-BENZ,C 180,1998,Sedan,No,Petrol,1.8,0 km,4,Manual,Rear,04-May,Left wheel,Silver,2
45185567,4391,-,VOLKSWAGEN,Golf,1997,Sedan,No,CNG,1.8,174000 km,4,Manual,Front,04-May,Left wheel,Silver,4
45793107,9879,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186 km,6,Automatic,Front,04-May,Left wheel,Grey,12
45766602,862,1024,FORD,Escape,2010,Jeep,Yes,Hybrid,2.5,174926 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45766448,21326,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,136600 km,4,Automatic,Front,04-May,Left wheel,White,8
45641979,7527,-,MERCEDES-BENZ,C 180,1997,Sedan,No,Petrol,1.8,312000 km,4,Manual,Rear,04-May,Left wheel,Silver,6
42447185,7840,-,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,198000 km,4,Automatic,4x4,04-May,Left wheel,White,4
45761458,26657,1018,BMW,528,2011,Sedan,Yes,Petrol,3,103000 km,6,Tiptronic,Rear,04-May,Left wheel,Black,10
45370085,29479,-,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8,134000 km,4,Tiptronic,Rear,04-May,Left wheel,Black,12
45803074,19416,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,141799 km,4,Automatic,Front,04-May,Left wheel,White,4
45806347,40,-,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,105000 km,4,Automatic,Front,04-May,Left wheel,White,0
45732988,18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4,Automatic,Front,04-May,Left wheel,White,12
45803530,2352,707,VOLKSWAGEN,Golf,2011,Hatchback,Yes,Diesel,2,129651 km,4,Automatic,Front,04-May,Left wheel,Black,12
45732342,1646,1533,DODGE,Challenger,2016,Coupe,Yes,Petrol,3.6,127245 km,6,Automatic,Rear,02-Mar,Left wheel,Red,12
45793117,4077,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,200870 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45732737,22433,779,HYUNDAI,H1,2013,Minivan,Yes,Diesel,2.5,69315 km,4,Automatic,Front,04-May,Left wheel,Black,4
45793278,1176,781,FORD,Fusion,2012,Sedan,Yes,Petrol,2.5,109536 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45803205,25716,642,FORD,Fusion,2012,Sedan,Yes,Hybrid,2,145814 km,4,Automatic,Front,04-May,Left wheel,White,0
45782025,25,-,TOYOTA,Prius,2013,Hatchback,No,LPG,1.8,176000 km,4,Variator,Front,04-May,Left wheel,White,4
45772781,20385,810,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8 Turbo,50000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,16
45025833,52696,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,93000 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45769272,13799,-,FORD,Transit Connect,2004,Goods wagon,No,Diesel,1.8,223000 km,4,Manual,Front,02-Mar,Left wheel,Silver,2
45777845,20071,-,TOYOTA,Prius,2013,Hatchback,No,Petrol,1.8,56000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,12
45776459,20385,-,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,190000 km,4,Automatic,Front,04-May,Left wheel,Blue,8
45772932,21953,-,TOYOTA,Prius,2012,Hatchback,No,LPG,1.8,24000 km,4,Variator,Front,04-May,Left wheel,White,8
45804892,56509,1079,HONDA,Civic,2018,Sedan,Yes,Petrol,2,26134 km,4,Automatic,Front,04-May,Left wheel,Black,4
45481134,21012,-,TOYOTA,Prius,2011,Hatchback,Yes,Petrol,1.8,268800 km,4,Variator,Front,04-May,Left wheel,Silver,6
45798415,784,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,129931 km,8,Automatic,4x4,04-May,Left wheel,Black,0
45647772,20385,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,193600 km,4,Automatic,Front,04-May,Left wheel,White,12
45810190,282,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949 km,6,Automatic,Front,04-May,Left wheel,Silver,12
45788531,706,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8,Automatic,4x4,04-May,Left wheel,Black,0
45801016,7527,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,453075 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45805884,59087,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,101515 km,4,Automatic,Front,04-May,Left wheel,White,4
45771915,15681,781,VOLKSWAGEN,Passat Se,2012,Sedan,Yes,Petrol,2.5,154000 km,5,Tiptronic,Front,04-May,Left wheel,Blue,10
45760186,23207,-,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,69000 km,4,Variator,Front,04-May,Left wheel,Grey,6
45797208,66815,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,40808 km,4,Automatic,Front,04-May,Left wheel,Black,4
45809602,64463,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,25255 km,4,Automatic,Front,04-May,Left wheel,White,4
44959209,12858,-,HYUNDAI,Elantra,2012,Coupe,No,Petrol,1.8,87000 km,4,Tiptronic,Front,02-Mar,Left wheel,Black,6
44730285,17249,-,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Hybrid,1.8,1000 km,4,Automatic,Front,04-May,Left wheel,Black,8
